0.07800 , -0.09825 , -1.20268 
0.05924 , -1.47962 , 0.58510 
0.05407 , -1.19566 , -1.14174 
0.10025 , 1.02105 , 1.40561 
0.08771 , -1.49491 , -1.04671 
0.06973 , 0.02503 , 1.91467 
0.09874 , -0.70988 , 1.86523 
0.14641 , 2.17731 , 0.01075 
0.06735 , 2.27001 , -0.08414 
0.10875 , 0.18963 , 2.41833 
0.08185 , 1.35469 , 2.16075 
0.07062 , -2.06365 , -1.75477 
0.06695 , -0.36460 , 2.79275 
0.08148 , -0.96162 , -2.73663 
0.07126 , -1.82988 , 2.39049 
0.05202 , 0.42578 , -3.06775 
0.07375 , -1.05021 , -3.12538 
0.16967 , 3.64888 , 0.88109 
0.59291 , 3.12023 , -2.43763 
0.43028 , -2.97040 , -3.44453 
0.48168 , 3.33719 , 3.57268 
0.28148 , -4.48709 , 2.87388 
0.06568 , -4.97289 , -3.36200 
0.08056 , -4.38054 , 4.65964 
