0.05057 , 0.72160 , 0.49117 
0.05084 , 0.65736 , 1.40026 
0.10098 , -1.24772 , 1.52561 
0.06834 , 1.58838 , 1.57728 
0.13873 , 1.68271 , 1.98060 
0.06836 , -1.96362 , -1.74711 
0.06121 , 3.03235 , -1.32324 
0.94432 , 2.98691 , 0.31840 
0.81100 , 3.13164 , 2.20388 
0.77747 , -0.70207 , 4.11530 
0.77968 , -1.57925 , 4.18255 
0.53735 , 3.75164 , -4.10418 
0.49294 , 0.29591 , -6.03784 
0.39649 , -0.05414 , -6.55684 
0.63141 , -6.81868 , -1.82296 
0.22075 , 5.03100 , -5.67721 
0.11094 , 8.27136 , 1.64748 
0.12227 , -6.02004 , 7.16299 
0.08296 , 7.83451 , -5.93902 
0.05430 , -5.52428 , -8.59921 
