0.60000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896, 1.29643 
 100.00000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 200.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 300.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 400.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 500.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 600.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 700.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 800.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 900.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 1000.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 1100.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 1200.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 1300.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 1400.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 1500.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 1600.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 1700.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 1800.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 1900.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 2000.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 2100.01000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 2200.00000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 2300.00000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 2400.00000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 2500.00000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 2600.00000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 2700.00000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 2800.00000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
 2900.00000 , 12 , 0 , 12, 12, 0.12147248159924239896 , 0.12147248159924239896 , 0.12147248159924239896 , 1.29643 
