0.08357 , 0.13773 , -0.04069 
0.08720 , 0.26921 , -0.07155 
0.08314 , 0.22265 , -0.31438 
0.06522 , 0.22890 , 0.38496 
1.30699 , -0.15082 , -0.48424 
0.51967 , -0.25682 , -1.09080 
0.25727 , -1.04470 , -0.97284 
0.23557 , 1.05497 , 1.07511 
0.25016 , -1.56370 , -0.25194 
0.35260 , -0.23678 , -1.64269 
0.33667 , 0.19985 , 1.79181 
0.38961 , -2.14008 , 0.61810 
0.73146 , -2.38711 , 0.04973 
0.56192 , 2.40110 , 1.03299 
0.62286 , -1.37449 , -2.44635 
96.06603 , 2.41408 , -2.33121 
4.29952 , -0.53490 , -4.79938 
2.94452 , 5.73309 , 1.62039 
2.10129 , 3.39865 , -5.88363 
1.17633 , -7.02044 , 2.40897 
0.59280 , -5.84265 , -5.46912 
0.58008 , -7.00482 , 4.80519 
0.17038 , 7.68980 , 4.54352 
0.21925 , 6.09242 , -7.04462 
0.13714 , -6.13080 , -7.74604 
0.08325 , -8.44567 , -6.72742 
0.06354 , -0.44935 , 11.47261 
0.05636 , 11.53111 , 2.65697 
