0.13410 , 0.08915 , -0.85977 
0.07130 , -0.19495 , -0.95983 
0.07846 , -1.05561 , -0.13934 
0.08297 , 0.47951 , -1.06091 
0.06202 , 1.13864 , 0.42794 
0.05429 , -0.82113 , 0.94792 
0.08367 , -0.10532 , -1.41288 
0.08872 , 0.72245 , 1.26924 
0.29580 , 1.30574 , 0.79304 
0.17239 , 1.26417 , -1.09464 
0.18322 , 1.76202 , 0.05341 
0.09759 , 1.46044 , 1.21794 
0.10357 , 1.59559 , 1.14037 
0.14816 , -1.68597 , 1.12595 
0.21805 , -0.44930 , -2.10362 
0.12399 , 1.03980 , -2.02887 
0.17489 , -1.84988 , -1.49806 
0.15376 , 2.17657 , 1.30601 
0.32635 , -1.44997 , -2.21226 
0.13721 , 0.37895 , -2.79342 
0.17034 , 1.53274 , 3.03807 
0.11437 , 3.53540 , -0.40090 
0.16236 , 3.18424 , -1.95120 
0.08120 , -0.34135 , -3.89906 
1.11495 , -2.49901 , -3.28961 
1.28172 , -4.34980 , -1.96937 
1.11691 , 2.47057 , -4.78667 
0.42343 , 2.22802 , 6.29392 
0.12760 , -1.59154 , 7.32317 
0.20202 , 2.39273 , -7.52164 
0.09961 , 7.81662 , -3.97760 
