0.05357 , -0.35484 , 0.98492 
0.05306 , 1.23198 , -1.22520 
0.05447 , 0.87192 , -1.60284 
0.08417 , 1.78694 , 0.82538 
0.17246 , 2.12027 , 0.53105 
0.14679 , -2.01136 , 1.21305 
0.06403 , 2.46519 , -0.73015 
0.06512 , -1.92378 , 1.84613 
0.10878 , -0.09955 , -2.80514 
0.10378 , 1.36738 , 2.57733 
0.13042 , -2.64014 , 1.57918 
0.71790 , 1.30789 , 3.25670 
0.84983 , 3.75784 , 0.24812 
1.21318 , 1.33933 , 4.08293 
0.45494 , 2.01533 , -4.24561 
0.38531 , 0.26330 , -4.97867 
0.35966 , 5.33510 , 0.61087 
0.18582 , 1.07917 , 5.70880 
0.13411 , -0.05166 , 6.10127 
0.16065 , -5.20631 , -3.75113 
0.05594 , 7.54714 , -0.60664 
