0.07518 , -1.34483 , 0.04961 
0.05197 , -0.81704 , -1.32974 
0.06816 , 0.71811 , 1.58251 
0.05803 , 2.07120 , -0.26335 
0.05651 , 2.01342 , -1.10657 
0.05355 , 0.90918 , -2.18244 
0.08788 , -2.37412 , -1.17382 
0.05761 , -2.74743 , -0.13210 
0.07923 , -1.48303 , 2.45975 
0.05687 , 0.95568 , 2.81413 
0.05160 , -0.34770 , 3.06183 
0.09160 , 3.15317 , -0.81291 
0.07289 , 2.62759 , -2.18194 
0.08271 , 3.51008 , -0.53962 
0.07828 , 3.60908 , 1.19911 
0.07182 , -3.74391 , 1.29906 
0.05073 , 1.43569 , 3.99410 
0.98839 , -3.05612 , -3.39809 
0.40232 , 2.94867 , -3.92374 
0.67216 , -5.33904 , -0.97120 
0.20478 , 3.39718 , -5.03860 
0.05256 , -7.46511 , -1.54621 
0.09081 , -3.45356 , 6.89525 
