12340.37358 , 0.46278 , -0.38915 
5.61817 , -0.44770 , -5.48772 
4.19846 , 7.01519 , -4.03055 
2.05942 , 3.17556 , -11.08047 
0.80098 , -3.75848 , 13.79112 
0.48971 , 5.45380 , -14.51339 
0.50588 , -16.68428 , 0.30958 
0.18905 , 2.87565 , 17.64109 
0.16622 , -7.42533 , 19.63627 
0.06077 , -4.00012 , 22.05793 
