0.76505 , -0.20465 , 0.10014 
0.51739 , -0.74518 , 0.47689 
0.45240 , -0.84769 , 1.04509 
1.07536 , -0.88507 , -1.75303 
0.32270 , 2.09399 , -1.67318 
0.38205 , -1.90594 , -2.06326 
0.47026 , -1.55439 , 2.58093 
0.54212 , -1.61932 , 2.71107 
6.05108 , 1.12675 , 3.46932 
3.57176 , -1.98755 , 4.29985 
3.28715 , 0.83667 , -5.42464 
2.26817 , 0.02222 , -6.76869 
1.89083 , 0.43481 , -7.43112 
1.56540 , 0.22002 , -8.23474 
1.35511 , -6.25150 , 6.51502 
0.58173 , -4.21086 , 8.74322 
0.53775 , 4.37644 , -9.26908 
0.21766 , 1.27900 , -10.69539 
0.12872 , -5.67756 , 10.18827 
0.21522 , -2.91438 , 11.84796 
0.09013 , -7.15805 , 10.49439 
0.12074 , 11.57081 , -6.12488 
0.09287 , -10.75891 , 8.67542 
0.06181 , -11.28496 , -9.36043 
