0.18162 , 0.36940 , -0.17016 
0.06036 , 0.76990 , -0.25979 
0.05031 , -0.41315 , -0.87021 
0.05027 , -0.36831 , 0.92849 
0.19100 , 0.97190 , -0.34417 
0.05018 , 1.23099 , -0.38800 
0.14932 , -0.52244 , -1.26597 
0.10678 , 1.12722 , 0.96274 
0.05007 , 1.62890 , -0.10389 
0.05126 , -1.14019 , -1.22548 
0.06068 , -1.81301 , 0.42033 
0.07833 , -1.90715 , 0.13125 
0.19439 , -0.28226 , -1.99010 
0.16477 , -2.12011 , 0.23467 
0.28139 , -1.95988 , -1.41774 
0.21267 , 0.87821 , 2.50374 
0.22570 , -2.59214 , 1.07807 
0.13358 , -2.12270 , 2.17586 
2.59901 , -3.03499 , -1.24050 
2.95704 , 5.24260 , 2.47000 
2.05582 , -6.51838 , -3.04370 
0.53232 , 6.41166 , 5.25009 
0.35884 , -0.21363 , 8.72222 
0.45475 , -1.26402 , -9.40909 
0.16915 , 9.09434 , -4.79009 
0.13893 , 4.69722 , -9.68697 
0.16598 , 8.31841 , 7.55531 
0.05974 , -3.57999 , -11.51221 
0.06544 , -10.18885 , 8.03438 
