0.18162 , 0.37686 , -0.13975 
0.06036 , -0.07024 , 0.80976 
0.05031 , -0.69886 , -0.66189 
0.05027 , -0.95657 , 0.28160 
0.19100 , -1.03080 , 0.03348 
0.05018 , -1.29155 , -0.00127 
0.14932 , 0.06480 , 1.36872 
0.10678 , -0.08100 , -1.48016 
0.05007 , -0.51345 , 1.54816 
0.05126 , -1.05483 , -1.30267 
0.06068 , -1.85549 , 0.09600 
0.07833 , 0.88926 , -1.69063 
0.19439 , -0.95476 , -1.76823 
0.16477 , -0.86564 , 1.94603 
0.28139 , -1.70709 , 1.71419 
0.21267 , -2.07791 , -1.65264 
0.22570 , 1.39225 , 2.45398 
0.13358 , 1.61811 , 2.50361 
2.59901 , -3.25417 , -0.42096 
2.95704 , -5.78996 , 0.29294 
2.05582 , 5.67495 , -4.42097 
0.53232 , 0.91096 , 8.24679 
0.35884 , -0.51013 , 8.72607 
0.45475 , 5.87685 , 7.44193 
0.16915 , -8.79653 , -5.31534 
0.13893 , -2.92060 , -10.35310 
0.16598 , 10.31119 , 4.41365 
0.05974 , 0.87153 , -11.94216 
0.06544 , -4.37642 , -12.22793 
