0.05045 , 0.46592 , 0.59401 
0.07668 , -0.43869 , 1.05798 
0.12975 , -1.20220 , 0.33331 
0.08235 , -1.36638 , 0.47735 
0.05801 , 1.38244 , 0.63276 
0.07586 , -1.61141 , 0.39262 
0.10979 , -1.87667 , -0.52708 
0.08418 , 2.03362 , 0.26723 
0.10823 , 2.20096 , -0.40336 
0.13101 , -1.70564 , 1.57873 
0.16774 , -1.03499 , 2.26865 
0.12149 , 2.43123 , 1.10723 
0.11373 , 3.00262 , -0.19319 
0.18803 , 2.47065 , -1.98111 
0.13360 , -3.30733 , 0.21991 
0.09790 , -3.17037 , 1.44016 
0.07912 , -3.42281 , -1.14338 
0.20692 , 3.68273 , -0.66595 
0.93423 , 2.88998 , 3.10284 
0.68979 , -5.34317 , 0.11059 
0.58744 , -1.87595 , 5.33470 
0.35955 , 2.18128 , 5.79763 
0.32465 , -5.36650 , -3.68801 
0.16228 , -4.93363 , 4.71648 
0.19037 , -2.95024 , -6.62415 
0.08231 , -3.72563 , 6.58211 
0.09715 , -3.82735 , 6.83903 
0.05629 , 2.87653 , -7.57379 
