0.52746 , 0.46246 , -0.27720 
0.13285 , 0.34241 , -0.97343 
0.19696 , -0.30444 , -1.03243 
1.24040 , -1.23326 , -0.54081 
1.88261 , 1.06115 , -1.52920 
2.02923 , -2.11701 , 0.97456 
1.56887 , 4.04381 , 1.74713 
1.52250 , -5.07590 , 0.28156 
1.46683 , -5.79930 , -0.18598 
1.10637 , -1.74867 , 6.73195 
1.19599 , -5.09481 , 5.46149 
0.85313 , 1.00559 , -8.46059 
0.46940 , -8.86386 , -2.82714 
0.39817 , -9.75655 , 0.54910 
0.60929 , 0.32206 , 10.45539 
0.26012 , -9.23031 , 7.58561 
0.05724 , -2.74312 , -12.69746 
0.07769 , -2.12260 , -13.41105 
