0.05642 , 0.04461 , -0.15162 
0.52746 , -0.03228 , 0.32902 
0.13285 , -1.00966 , -0.20852 
0.19696 , 1.06977 , -0.11297 
1.24040 , 1.29230 , 0.38027 
1.88261 , -1.25693 , 1.37281 
2.02923 , 1.96191 , 1.25814 
1.56887 , -2.49382 , 3.62978 
1.52250 , 4.70031 , -1.93949 
1.46683 , -1.29086 , -5.65482 
1.10637 , -5.75974 , 3.87891 
1.19599 , 7.35597 , 1.47463 
0.85313 , -8.49810 , -0.68142 
0.46940 , -8.98923 , -2.44879 
0.39817 , -9.41225 , 2.59209 
0.60929 , -10.37353 , -1.39853 
0.26012 , 4.79326 , -10.95725 
0.05724 , -2.36604 , -12.77732 
0.07769 , -2.15369 , 13.39379 
