,ident,com,nplanets,massbudget,massefficiency,sigmag0,md,rc,ms,metal,taugas,qest,ngi,mtr,apert
1113,1668.0,4.55384736308613,10.0,3.699551211636046,0.0001981902434805025,35.144304286112806,0.055999999999999994,47.47886657714844,0.8000468015670776,-0.3757424652576447,7851202.0,8.662466049194336,0.0,3.699551211636046,0.0
1114,1669.0,3.6689543605471076,29.0,10.122938206241649,0.0005061469103120825,23.01508754666041,0.06,60.72997665405274,1.044046759605408,0.0885903015732765,1407006.25,11.185855865478516,0.0,10.122938206241649,0.0
1115,1671.0,5.742723872590883,7.0,1.2983093454678958,0.0001442565939408773,18.54444048761292,0.027000000000000003,45.3846321105957,1.3391728401184082,-0.2265554815530777,9809780.0,29.867191314697266,0.0,1.2983093454678958,0.0
1116,1672.0,5.805538567031105,11.0,21.56809335549311,0.00029411036393854243,183.3552496502486,0.22,41.20011901855469,1.33935809135437,-0.3460833430290223,5298787.5,3.631505727767944,0.0,21.56809335549311,0.0
1117,1673.0,3.465239337707039,22.0,7.6152623545252025,0.0007139308457367377,29.58190831572129,0.032,39.11971664428711,0.9123879075050354,-0.04082981497049332,2125648.75,16.305059432983402,0.0,7.6152623545252025,0.0
1118,1680.0,4.919378611057494,19.0,4.549944058250296,0.0003499956967884843,24.636386143553857,0.039,47.32358169555664,1.1807173490524292,-0.11060825735330584,5130546.0,18.074764251708984,0.0,4.549944058250296,0.0
1119,1682.0,4.480713423345505,12.0,20.512972948239955,0.0004102594589647991,155.3277552195249,0.15,36.961952209472656,0.9064923524856564,-0.22960798442363736,3010022.5,3.4181804656982417,0.0,20.512972948239955,0.0
1120,1683.0,0.4434284085823374,13.0,422.15906628923193,0.013192470821538496,90.90440885473528,0.096,38.652442932128906,0.9542709589004515,0.4327487647533417,8872610.0,5.689566612243652,1.0,14.428164302889783,0.0
1121,1684.0,8.200200599759063,13.0,19.141900068964325,0.00044173615543763827,59.03802248245678,0.13,55.81354141235352,0.9899845123291015,0.10610875487327576,6175347.5,4.7405524253845215,0.0,19.141900068964325,0.0
1122,1686.0,3.2429224389604006,16.0,16.016389566525184,0.0007876912901569763,71.50184827397035,0.061,34.740821838378906,0.8921756744384768,-0.20562922954559326,3113258.0,8.226173400878906,0.0,16.016389566525184,0.0
1123,1687.0,8.928327864655182,10.0,7.597619050409093,0.00012662698417348489,93.08459900110056,0.18,52.30354690551758,1.05976402759552,-0.03525043278932572,1637355.0,3.6252467632293697,0.0,7.597619050409093,0.0
1124,1688.0,4.223295509374988,8.0,49.79302700247365,0.001149069853903238,82.31701009326221,0.13,47.26728820800781,0.9481773376464846,0.21020300686359408,4078568.25,4.4830894470214835,1.0,3.916059523204859,0.0
1125,1697.0,1.5998163118824789,14.0,1243.7744716707439,0.024875489433414878,139.49071292882692,0.15,39.00378799438477,0.8635325431823729,0.029266845434904095,3175514.5,3.2142672538757324,1.0,14.520707435816089,0.0
1126,1698.0,6.12300325103197,13.0,13.260973511046382,0.0007233258278752572,44.37011068390672,0.055,41.8764533996582,1.3910635709762573,0.016335271298885345,6733865.5,14.887517929077148,0.0,13.260973511046382,0.0
1127,1699.0,3.3296355107756708,15.0,9.061782313338531,0.0002471395176365054,77.74577892950481,0.11,44.73956298828125,0.893565535545349,-0.3384028375148773,1007160.375,4.82838010787964,0.0,9.061782313338531,0.0
1128,1701.0,4.485620352458824,12.0,11.295574021594465,0.0002606670928060261,87.30983480758194,0.13,45.89590072631836,1.3753889799118044,-0.4269963502883911,5840705.5,6.361209392547607,0.0,11.295574021594465,0.0
1129,1704.0,12.370085620464723,9.0,13.149595338568083,0.00021915992230946808,140.2706475986969,0.18,42.60755920410156,1.3832421302795408,0.07749126851558685,8667925.0,4.496726989746094,0.0,13.149595338568083,0.0
1130,1705.0,4.486199455461155,18.0,25.465746028282144,0.0012322135174975231,74.20381400786823,0.062,34.38084411621093,1.3872467279434204,0.308298259973526,1258726.125,12.454798698425293,1.0,13.642711380768565,0.0
1131,1706.0,7.281417693170195,11.0,10.699992647105477,0.0002292855567236888,70.37409558629919,0.14,53.05073547363281,0.7802147269248962,-0.08233071118593216,6276053.5,3.35634446144104,0.0,10.699992647105477,0.0
1132,1708.0,3.1790022633770763,11.0,8.901064795692726,0.0008344748245961931,16.746409823183953,0.032,51.99336624145508,0.863822340965271,0.16448260843753815,2157261.0,16.529182434082035,0.0,8.901064795692726,0.0
1133,1712.0,4.083188462123839,3.0,0.18593216862696121,3.486228161755523e-05,9.884636977491072,0.016,47.85346984863281,1.1886457204818723,-0.2677173614501953,6377494.5,44.39572143554688,0.0,0.18593216862696121,0.0
1134,1714.0,6.138043060767262,14.0,16.73175297180771,0.0003861173762724856,51.17176774491269,0.13,59.95014953613281,1.3626034259796145,0.1930338591337204,1438175.375,6.7023091316223145,0.0,16.73175297180771,0.0
1135,1715.0,3.1165579163866157,15.0,8.583589248434315,0.0009537321387149238,17.96280765692897,0.027000000000000003,46.11355209350586,0.8423169255256654,0.05575871467590332,4354753.5,18.831605911254886,0.0,8.583589248434315,0.0
1136,1716.0,6.538706691152735,14.0,496.7133476590442,0.015685684662917185,48.119419369302655,0.095,52.84883499145508,1.1423181295394897,0.6078291535377502,2363436.0,7.4874444007873535,1.0,18.100100139472133,0.0
1137,1718.0,4.6947792166346645,25.0,5.421567078048054,0.0004928697343680049,17.058780725443803,0.033,52.31386184692383,1.2521997690200803,0.06572548300027847,4630997.0,23.29667663574219,0.0,5.421567078048054,0.0
1138,1719.0,3.4887320122431356,10.0,8.481532214254537,0.00019572766648279702,65.7752415178892,0.13,52.877906799316406,0.8063033223152163,-0.24480774998664856,1784679.25,3.8780214786529537,0.0,8.481532214254537,0.0
1139,1720.0,3.404327303255863,15.0,25.65060928964043,0.0014798428436331016,39.79494426949498,0.052000000000000005,42.99535369873047,0.71488618850708,0.2242826074361801,2013661.375,8.043437004089355,0.0,25.65060928964043,0.0
1140,1729.0,10.698498408189028,9.0,9.22702497480385,0.00031102331375743324,59.37307075570154,0.08899999999999998,46.05046844482422,1.0987669229507444,0.26813143491744995,5445846.5,7.369741916656494,0.0,9.22702497480385,0.0
1141,1730.0,2.5435003915081738,11.0,816.0760515268367,0.032643042061073484,37.36377819679,0.07499999999999997,53.28918075561523,0.969462752342224,0.009878556244075298,1622594.5,8.056243896484375,1.0,13.014845813355715,0.0
