,ident,com,nplanets,massbudget,massefficiency,sigmag0,md,rc,ms,metal,taugas,qest,ngi,mtr,apert
318,443.0,3.174466991556271,16.0,4.347821748103277,0.00019762826127742167,24.749724445557913,0.066,61.42152404785156,0.779360294342041,-0.42594072222709656,2694924.0,7.657387256622314,0.0,4.347821748103277,0.30000001192092896
319,444.0,2.69848435052061,16.0,2.4294177519027764,0.0004049029586504627,9.313852720133255,0.018000000000000002,52.28840255737305,0.7326202392578125,0.008412091992795467,2438966.75,24.64947891235352,0.0,2.4294177519027764,0.30000001192092896
320,445.0,1.8974566418121537,13.0,419.75165603589,0.007870343550672938,136.03314720235377,0.16,40.791664123535156,0.8721874952316285,-0.03361805155873298,3122738.25,3.1834630966186523,1.0,8.757227801730153,0.30000001192092896
321,446.0,3.516074460779305,14.0,2.9603186289241847,0.000386128516816198,12.308665815402234,0.023,51.415283203125,1.0504316091537476,0.18585574626922607,1666156.25,27.9241943359375,0.0,2.9603186289241847,0.30000001192092896
322,447.0,3.490616170813165,13.0,8.908691744303237,0.0003299515460853051,59.85273197087246,0.081,43.75566864013672,1.0066472291946411,-0.27957868576049805,1953193.75,7.324169635772706,0.0,8.908691744303237,0.30000001192092896
323,448.0,1.3629231273073725,10.0,75.94022716284029,0.0022782068148852084,76.05750774300715,0.1,43.12834167480469,0.9464180469512944,0.2800891399383545,6457765.5,5.483025074005127,1.0,7.50290979676753,0.30000001192092896
324,458.0,3.354776887231227,25.0,23.57049748280843,0.0011984998720072082,55.0614192993222,0.059000000000000004,38.93463516235352,1.088235139846802,0.029805643483996395,1561057.75,10.52591037750244,0.0,23.57049748280843,0.30000001192092896
325,459.0,7.140723177072909,13.0,14.25393199343138,0.00047513106644771284,49.981076798034756,0.08999999999999997,50.47220230102539,0.7959064841270447,0.15580865740776062,6855780.5,5.4418272972106925,0.0,14.25393199343138,0.30000001192092896
326,461.0,4.047268073305752,6.0,0.6705973061680093,0.00015475322450030982,7.436047184488348,0.013000000000000001,49.73182678222656,1.1016521453857424,-0.01280607283115387,4698469.5,50.0044174194336,0.0,0.6705973061680093,0.30000001192092896
327,464.0,9.234923886378681,11.0,16.08828915788508,0.00040220722894712696,58.42476610005385,0.12,53.90461349487305,1.0550459623336792,0.17854548990726474,4174682.75,5.315353870391847,0.0,16.08828915788508,0.30000001192092896
328,465.0,10.439217270235467,8.0,6.228077682086889,0.00011677645653912917,157.66815730620397,0.16,37.88975524902344,1.1442624330520625,-0.2766298353672028,6412399.0,4.209575653076172,0.0,6.228077682086889,0.30000001192092896
329,466.0,4.584515023303455,24.0,9.615127901446526,0.0005341737723025847,39.70941664439068,0.054000000000000006,43.86154556274415,1.1944983005523682,0.004418198484927416,1931331.25,13.194414138793945,0.0,9.615127901446526,0.30000001192092896
330,467.0,2.5101782293100605,16.0,8.122252200672145,0.00025382038127100455,54.17166903528242,0.096,50.07065963745117,0.7445687651634216,-0.4706472456455231,1430117.25,4.769413948059082,0.0,8.122252200672145,0.30000001192092896
331,470.0,5.6901999604286635,9.0,8.419090748430987,0.0002104772687107747,114.48892109572998,0.12,38.507266998291016,0.9157754778862001,-0.4210048317909241,3781556.0,4.344568729400635,0.0,8.419090748430987,0.30000001192092896
332,471.0,2.869514013725008,16.0,11.707790447287692,0.00047464015326842017,43.30848641119733,0.07399999999999997,49.16580581665039,0.7252166867256163,-0.07271340489387512,1690119.875,6.0113396644592285,0.0,11.707790447287692,0.30000001192092896
333,472.0,4.902976689453786,8.0,1212.7476852797777,0.04383425368481124,131.48226295478554,0.083,29.884037017822266,1.1088529825210571,0.14025747776031494,2144441.75,7.178704738616943,1.0,11.259525908156906,0.30000001192092896
334,473.0,0.31076360907264844,12.0,3733.4570210575907,0.20741427894764392,56.96522082153189,0.054000000000000006,36.6206283569336,0.9019300341606141,0.11395453661680224,4859586.0,9.427519798278807,1.0,15.988592855925543,0.30000001192092896
335,474.0,5.635238226811771,11.0,25.923942823760093,0.0006480985705940023,85.50292954166609,0.12,44.55884552001953,1.0268367528915405,0.15010063350200653,5770129.5,5.069412708282472,1.0,15.388161726594943,0.30000001192092896
336,476.0,11.484405746007827,10.0,6.664797733295171,0.00015380302461450395,90.16589046196768,0.13,45.16316223144531,0.806252121925354,0.0841711089015007,4559309.5,3.848488330841065,0.0,6.664797733295171,0.30000001192092896
337,478.0,1.3555534694442741,13.0,52.6212946751333,0.0014351262184127264,86.49915812812536,0.11,42.41546249389648,1.2546582221984863,-0.03191107884049416,1547237.125,6.9879536628723145,1.0,9.201085380085926,0.30000001192092896
338,479.0,7.836342399093909,8.0,11.0119326156874,0.0003441228942402312,74.60909142401842,0.096,42.66517639160156,1.3281719684600832,-0.025640731677412987,5237192.0,8.156745910644531,0.0,11.0119326156874,0.30000001192092896
339,480.0,3.6963038667923747,10.0,8.301596686678819,0.0003152505070890691,52.24700638227911,0.079,46.25052261352539,1.379370927810669,-0.4072881340980529,9568847.0,10.544314384460447,0.0,8.301596686678819,0.30000001192092896
