0.12771 , 1.10528 , 0.10834 
0.05098 , 0.87852 , 0.86754 
0.06098 , -1.30929 , -0.19004 
0.08815 , -1.33389 , 0.29694 
0.07430 , -0.02186 , -1.47120 
0.09992 , -1.49224 , 0.25154 
0.06996 , -0.39837 , -1.55448 
0.07685 , 0.17962 , -1.71051 
0.08759 , 1.12256 , -1.48011 
0.09039 , -0.45158 , 2.02833 
0.12482 , -1.71830 , -0.74846 
0.21285 , 0.78665 , -2.01030 
0.17861 , -2.00835 , 1.32659 
0.16975 , 2.60232 , 0.10577 
0.25294 , -1.55340 , 2.27301 
0.10607 , -0.54680 , 2.87074 
0.14537 , 2.85617 , -1.00233 
0.09501 , 1.42067 , 2.99515 
0.20436 , -2.25136 , -2.67744 
0.12088 , 1.02935 , 3.54043 
0.13587 , 3.41960 , 1.81429 
0.12981 , 3.36115 , 2.97862 
0.84579 , 4.01767 , -3.77805 
0.15256 , -6.59897 , -3.17315 
0.06862 , -5.37526 , 5.48806 
0.07094 , -8.04013 , -1.07703 
0.06018 , 4.25127 , 7.32265 
0.05173 , 7.35034 , 5.50397 
