0.10184 , 0.60477 , 0.12353 
0.11979 , -0.74488 , 0.01301 
0.09641 , -0.41307 , 0.83959 
0.09759 , 0.90478 , 0.55639 
0.08409 , 0.92404 , 0.65578 
0.23775 , 0.81776 , 0.84945 
0.11328 , 1.27500 , 0.44736 
0.09636 , 0.24975 , 1.40537 
0.09250 , 1.38519 , -0.55361 
0.16622 , -1.49571 , 0.39420 
0.10007 , 1.05830 , -1.47777 
0.09280 , -1.90206 , 0.20262 
0.14033 , -0.37481 , 2.01603 
0.11605 , -2.15821 , -0.12988 
0.11862 , -1.64053 , -1.78313 
0.14569 , -2.46527 , 0.61838 
0.23926 , 0.06124 , 2.70639 
0.11698 , 1.44164 , -2.47627 
0.10952 , -1.84367 , 2.37283 
0.12179 , 0.36025 , -3.11668 
0.12938 , -3.09788 , 0.95885 
0.12211 , -1.21623 , -3.37804 
1.54001 , 3.83879 , -0.19564 
1.43038 , 2.13174 , 3.57515 
1.03162 , 1.99817 , 4.01193 
0.37286 , -5.84986 , 1.34693 
0.19479 , -6.31937 , -0.72636 
0.11233 , -3.18738 , 5.77198 
0.10122 , -2.00922 , -6.53449 
0.06923 , 5.22970 , 5.87386 
0.07011 , -4.45293 , -7.38923 
