0.06329 , 0.35133 , -0.75529 
0.11272 , -0.22329 , 1.34183 
0.14344 , -0.20502 , -1.64512 
0.08108 , 0.11955 , -1.78377 
0.08233 , -1.74247 , 1.17175 
0.09914 , 1.05588 , 1.95341 
1.19529 , -1.24224 , -2.01743 
1.27314 , 2.56140 , -1.61398 
1.99384 , 3.47603 , -0.18290 
1.16234 , -2.24799 , 3.43752 
0.68882 , 4.90231 , 1.29514 
0.38669 , 5.20676 , -2.23158 
0.19299 , 1.79579 , -5.69459 
0.12290 , -3.31170 , -5.31370 
0.18609 , -6.26846 , -1.74467 
0.07968 , 2.28669 , 6.49729 
0.09808 , 2.34393 , 7.05834 
