0.60000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734, 1.04007 
 100.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 200.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 300.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 400.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 500.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 600.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 700.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 800.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 900.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 1000.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 1100.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 1200.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 1300.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 1400.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 1500.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 1600.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 1700.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 1800.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 1900.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 2000.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 2100.01000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 2200.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 2300.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 2400.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 2500.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 2600.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 2700.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 2800.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 2900.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 3000.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 3100.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 3200.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 3300.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 3400.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 3500.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 3600.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 3700.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 3800.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 3900.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 4000.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 4100.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 4200.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 4300.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 4400.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 4500.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 4600.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 4700.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 4800.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 4900.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 5000.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 5100.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 5200.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 5300.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 5400.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 5500.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 5600.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 5700.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 5800.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 5900.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 6000.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 6100.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 6200.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 6300.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 6400.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 6500.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 6600.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
 6700.00000 , 17 , 0 , 17, 17, 0.00002390424443929734 , 0.00002390424443929734 , 0.00002390424443929734 , 1.04007 
