0.10935 , -0.67713 , 0.50198 
0.10391 , -0.89017 , -0.51195 
0.09837 , -0.32202 , 1.08726 
0.13742 , 0.77517 , 1.05322 
0.05623 , -0.94825 , -1.10934 
0.06577 , 1.44979 , -0.60035 
0.08921 , -0.23703 , 1.60530 
0.06035 , 1.19842 , 1.30415 
0.09925 , 1.84215 , -0.25657 
0.10631 , 1.96938 , 0.47356 
0.07714 , -1.60520 , 1.51520 
0.09220 , 1.95826 , 1.21980 
0.12959 , 2.65990 , 1.20600 
0.10242 , -0.86618 , 2.88276 
0.12098 , 1.36009 , -2.88020 
0.16313 , -3.33574 , -0.02460 
0.13031 , -0.63204 , 3.48029 
0.12212 , 0.05291 , -3.70275 
0.09656 , 3.85291 , -0.96302 
0.46348 , 1.99943 , 3.64119 
1.02940 , -2.71980 , -3.50293 
0.77637 , -3.47036 , -4.31536 
0.60029 , -5.76247 , -2.05516 
0.34960 , 5.26396 , 3.90342 
0.24833 , 7.19305 , 2.01841 
