0.10935 , -0.83918 , -0.08303 
0.10391 , -0.02133 , 1.02691 
0.09837 , -0.77313 , 0.82943 
0.13742 , -1.12472 , -0.66673 
0.05623 , -0.87061 , 1.17116 
0.06577 , 1.31614 , 0.86031 
0.08921 , -0.07037 , -1.62318 
0.06035 , -1.76592 , 0.13611 
0.09925 , -0.73316 , -1.71045 
0.10631 , -0.80994 , 1.85636 
0.07714 , -1.15320 , -1.88208 
0.09220 , 2.00316 , 1.14500 
0.12959 , -2.48163 , 1.52903 
0.10242 , 2.25552 , 2.00637 
0.12098 , -0.59470 , 3.12930 
0.16313 , 2.90414 , -1.61835 
0.13031 , 2.87557 , 2.06098 
0.12212 , 0.78963 , 3.61706 
0.09656 , -2.53242 , -3.05985 
0.46348 , -4.16668 , -0.06300 
1.02940 , -3.32852 , 2.92609 
0.77637 , 0.50643 , 5.51817 
0.60029 , 5.49426 , 2.68452 
0.34960 , -0.63106 , 6.52211 
0.24833 , 7.47083 , -0.02982 
