0.06717 , -0.38814 , 0.78564 
0.13073 , 0.96750 , 0.22064 
0.09684 , -0.53155 , 1.19612 
0.05830 , 0.34667 , 1.61628 
0.12095 , -1.53338 , 0.84285 
0.07107 , -0.51772 , -1.81114 
0.09403 , 1.70383 , -0.94846 
0.07206 , -1.67085 , 1.20435 
0.08665 , -0.99749 , 1.85769 
0.11185 , -1.90283 , -1.06177 
0.10837 , 1.31823 , -1.88787 
0.09038 , 1.95301 , -1.41947 
1.12812 , -1.81687 , 2.16922 
2.22285 , 0.86600 , 3.39047 
1.90442 , 0.78243 , -4.01634 
1.24848 , 3.14511 , 3.38231 
0.69022 , 2.29154 , -4.82545 
0.31308 , -0.99834 , 5.79956 
0.40879 , -2.50037 , -5.76614 
0.18899 , 0.70928 , 6.57173 
0.14053 , -5.74112 , 3.77259 
0.09418 , 6.74411 , 2.52132 
0.08300 , 2.67073 , 7.46082 
0.00076 , 1.54957 , -0.42703 
0.00076 , 0.67074 , 0.45463 
