0.06717 , 0.78675 , -0.38473 
0.13073 , 0.96223 , -0.24067 
0.09684 , 1.26666 , 0.32324 
0.05830 , 1.36857 , -0.95376 
0.12095 , 0.60209 , 1.64350 
0.07107 , -1.87500 , 0.07828 
0.09403 , 0.71513 , 1.80938 
0.07206 , 1.00274 , 1.76071 
0.08665 , -1.90470 , -0.90203 
0.11185 , -2.02090 , -0.83069 
0.10837 , -1.98655 , -1.14302 
0.09038 , -2.01017 , -1.35121 
0.08454 , 1.84914 , 1.96466 
1.04659 , -1.96388 , 2.04863 
2.22285 , 2.43127 , -2.54898 
1.90442 , 3.97355 , -1.01332 
1.24848 , -1.08004 , 4.47759 
0.69022 , -4.15955 , -3.35106 
0.31308 , -5.78020 , 1.16611 
0.40879 , -4.73512 , 4.13452 
0.18899 , -2.48534 , -6.17023 
0.14053 , -1.71050 , 6.69843 
0.09418 , -0.40986 , 7.16728 
0.08300 , 1.64645 , -7.75518 
